county_name,year,hh1_ELI30,hh1_VLI50,hh1_LI80,hh1_MED100,hh1_MOD120,hh2_ELI30,hh2_VLI50,hh2_LI80,hh2_MED100,hh2_MOD120,hh3_ELI30,hh3_VLI50,hh3_LI80,hh3_MED100,hh3_MOD120,hh4_ELI30,hh4_VLI50,hh4_LI80,hh4_MED100,hh4_MOD120,hh5_ELI30,hh5_VLI50,hh5_LI80,hh5_MED100,hh5_MOD120,hh6_ELI30,hh6_VLI50,hh6_LI80,hh6_MED100,hh6_MOD120,hh7_ELI30,hh7_VLI50,hh7_LI80,hh7_MED100,hh7_MOD120,hh8_ELI30,hh8_VLI50,hh8_LI80,hh8_MED100,hh8_MOD120,hh9_ELI30,hh9_VLI50,hh9_LI80,hh9_MED100,hh9_MOD120,hh10_ELI30,hh10_VLI50,hh10_LI80,hh10_MED100,hh10_MOD120,hh11_ELI30,hh11_VLI50,hh11_LI80,hh11_MED100,hh11_MOD120,hh12_ELI30,hh12_VLI50,hh12_LI80,hh12_MED100,hh12_MOD120,hh13_ELI30,hh13_VLI50,hh13_LI80,hh13_MED100,hh13_MOD120,hh14_ELI30,hh14_VLI50,hh14_LI80,hh14_MED100,hh14_MOD120,hh15_ELI30,hh15_VLI50,hh15_LI80,hh15_MED100,hh15_MOD120,hh16_ELI30,hh16_VLI50,hh16_LI80,hh16_MED100,hh16_MOD120,hh17_ELI30,hh17_VLI50,hh17_LI80,hh17_MED100,hh17_MOD120,hh18_ELI30,hh18_VLI50,hh18_LI80,hh18_MED100,hh18_MOD120,hh19_ELI30,hh19_VLI50,hh19_LI80,hh19_MED100,hh19_MOD120,hh20_ELI30,hh20_VLI50,hh20_LI80,hh20_MED100,hh20_MOD120
Butte County,2016,12400,20650,33000,41250,49500,16020,23600,37700,47100,56550,20160,26550,42400,53000,63650,24300,29450,47100,58900,70700,28440,31850,50900,63600,76350,32580,34200,54650,68300,82000,36550,36550,58450,73050,87650,38900,38900,62200,77750,93300,40850,41250,65950,82450,98950,42800,43600,69750,87150,104600,44750,45950,73500,91900,110250,46700,48300,77250,96600,115900,48600,50700,81050,101300,121600,50550,53050,84800,106000,127250,52500,55400,88600,110750,132900,54450,57750,92350,115450,138550,56400,60100,96100,120150,144200,58350,62450,99900,124850,149850,60300,64800,103650,129600,155500,62250,67150,107400,134300,161150
Butte County,2017,13200,21950,35100,43800,52550,16240,25050,40100,50100,60100,20420,28200,45100,56350,67600,24600,31300,50100,62600,75100,28780,33850,54150,67600,81100,32960,36350,58150,72600,87100,37140,38850,62150,77600,93100,41320,41350,66150,82650,99150,43300,43850,70150,87650,105150,45250,46350,74150,92650,111150,47200,48850,78150,97650,117150,49200,51350,82200,102700,123200,51150,53850,86200,107700,129200,53150,56350,90200,112700,135200,55100,58900,94200,117700,141200,57050,61400,98200,122700,147200,59050,63900,102200,127700,153200,61000,66400,106250,132750,159250,62950,68900,110250,137750,165250,64950,71400,114250,142750,171250
Butte County,2018,13200,21950,35100,43800,52550,16460,25050,40100,50100,60100,20780,28200,45100,56350,67600,25100,31300,50100,62600,75100,29420,33850,54150,67600,81100,33740,36350,58150,72600,87100,37550,38850,62150,77600,93100,41320,41350,66150,82650,99150,43350,43850,70150,87650,105150,45350,46350,74150,92650,111150,47350,48850,78150,97650,117150,49350,51350,82200,102700,123200,51350,53850,86200,107700,129200,53350,56350,90200,112700,135200,55400,58900,94200,117700,141200,57400,61400,98200,122700,147200,59400,63900,102200,127700,153200,61400,66400,106250,132750,159250,63400,68900,110250,137750,165250,65400,71400,114250,142750,171250
Butte County,2019,14000,23300,37250,46550,55850,16910,26600,42600,53200,63850,21330,29950,47900,59850,71800,25750,33250,53200,66500,79800,30170,35950,57500,71800,86200,34590,38600,61750,77150,92550,39010,41250,66000,82450,98950,43430,43900,70250,87800,105350,45500,46550,74500,93100,111750,47550,49200,78750,98450,118100,49600,51900,83000,103750,124500,51650,54550,87250,109100,130900,53750,57200,91550,114400,137250,55800,59850,95800,119700,143650,57850,62500,100050,125050,150050,59900,65200,104300,130350,156400,61950,67850,108550,135700,162800,64050,70500,112800,141000,169200,66100,73150,117050,146300,175550,68150,75800,121300,151650,181950
Butte County,2020,14850,24750,39600,49500,59400,17240,28300,45250,56550,67900,21720,31850,50900,63650,76350,26200,35350,56550,70700,84850,30680,38200,61100,76350,91650,35160,41050,65600,82000,98450,39640,43850,70150,87650,105200,44120,46700,74650,93300,112000,46200,49550,79150,98950,118800,48300,52350,83700,104600,125600,50400,55200,88200,110250,132350,52500,58000,92750,115900,139150,54600,60850,97250,121600,145950,56700,63650,101800,127250,152750,58800,66500,106300,132900,159500,60900,69300,110850,138550,166300,63000,72150,115350,144200,173100,65100,75000,119900,149850,179900,67200,77800,124400,155500,186650,69250,80650,128950,161150,193450
Calaveras County,2010,13550,22550,36050,45100,54100,15450,25800,41200,51500,61850,17400,29000,46350,57950,69550,19300,32200,51500,64400,77300,20850,34800,55650,69550,83500,22400,37400,59750,74700,89650,23950,39950,63900,79850,95850,25500,42550,68000,85000,102050,27050,45150,72100,90150,108250,28600,47700,76250,95300,114400,30150,50300,80350,100450,120600,31700,52850,84500,105600,126800,33200,55450,88600,110750,132950,34750,58000,92700,115900,139150,36300,60600,96850,121050,145350,37850,63150,100950,126200,151500,39400,65750,105100,131350,157700,40950,68300,109200,136500,163900,42500,70900,113300,141650,170050,44050,73450,117450,146800,176250
Calaveras County,2011,14250,23700,37850,48150,57800,16250,27050,43250,55050,66050,18300,30450,48650,61900,74300,20300,33800,54050,68800,82550,21950,36550,58400,74300,89150,23550,39250,62700,79800,95750,25200,41950,67050,85300,102350,26800,44650,71350,90800,108950,28400,47350,75650,96300,115550,30050,50050,80000,101800,122150,31650,52750,84300,107300,128750,33300,55450,88650,112800,135350,34900,58150,92950,118300,141950,36550,60850,97300,123800,148550,38150,63600,101600,129350,155200,39800,66300,105950,134850,161800,41400,69000,110250,140350,168400,43050,71700,114600,145850,175000,44650,74400,118900,151350,181600,46300,77100,123250,156850,188200
Calaveras County,2012,14650,24400,39050,48800,58550,16750,27900,44600,55750,66900,18850,31400,50200,62750,75300,20900,34850,55750,69700,83650,22600,37650,60250,75300,90350,24250,40450,64700,80850,97050,25950,43250,69150,86450,103750,27600,46050,73600,92000,110400,29250,48850,78050,97600,117100,30950,51650,82500,103150,123800,32600,54400,87000,108750,130500,34300,57200,91450,114300,137150,35950,60000,95900,119900,143850,37650,62800,100350,125450,150550,39300,65550,104800,131050,157250,41000,68350,109300,136600,163950,42650,71150,113750,142200,170650,44300,73950,118200,147750,177300,46000,76700,122650,153350,184000,47650,79500,127100,158900,190700
Calaveras County,2013,14650,24400,39050,48800,58550,16750,27900,44600,55750,66900,18850,31400,50200,62750,75300,20900,34850,55750,69700,83650,22600,37650,60250,75300,90350,24250,40450,64700,80850,97050,25950,43250,69150,86450,103750,27600,46050,73600,92000,110400,29250,48850,78050,97600,117100,30950,51650,82500,103150,123800,32600,54400,87000,108750,130500,34300,57200,91450,114300,137150,35950,60000,95900,119900,143850,37650,62800,100350,125450,150550,39300,65550,104800,131050,157250,41000,68350,109300,136600,163950,42650,71150,113750,142200,170650,44300,73950,118200,147750,177300,46000,76700,122650,153350,184000,47650,79500,127100,158900,190700
Calaveras County,2014,14700,24500,39200,49000,58800,16800,28000,44800,56000,67200,18900,31500,50400,63000,75600,21000,35000,56000,70000,84000,22700,37800,60500,75600,90700,24400,40600,65000,81200,97450,26050,43400,69450,86800,104150,27750,46200,73950,92400,110900,29450,49000,78450,98000,117600,31100,51800,82900,103600,124350,32800,54600,87400,109200,131050,34450,57400,91850,114800,137800,36150,60200,96350,120400,144500,37850,63000,100850,126000,151200,39500,65800,105300,131600,157950,41200,68600,109800,137200,164650,42850,71400,114250,142800,171400,44550,74200,118750,148400,178100,46250,77000,123250,154000,184800,47900,79800,127700,159600,191550
Calaveras County,2015,14750,24600,39350,49150,58950,16850,28100,44950,56150,67400,20090,31600,50550,63200,75850,24250,35100,56150,70200,84250,28410,37950,60650,75800,91000,32570,40750,65150,81450,97750,36730,43550,69650,87050,104450,40890,46350,74150,92650,111200,42850,49150,78650,98250,117950,44750,51950,83150,103900,124700,46700,54750,87650,109500,131400,48650,57600,92100,115100,138150,50600,60400,96600,120750,144900,52550,63200,101100,126350,151650,54450,66000,105600,131950,158400,56400,68800,110100,137600,165100,58350,71600,114600,143200,171850,60300,74450,119050,148800,178600,62250,77250,123550,154450,185350,64150,80050,128050,160050,192100
Calaveras County,2016,14750,24600,39350,49150,58950,16850,28100,44950,56150,67400,20160,31600,50550,63200,75850,24300,35100,56150,70200,84250,28440,37950,60650,75800,91000,32580,40750,65150,81450,97750,36730,43550,69650,87050,104450,40890,46350,74150,92650,111200,42850,49150,78650,98250,117950,44800,51950,83150,103900,124700,46700,54750,87650,109500,131400,48650,57600,92100,115100,138150,50600,60400,96600,120750,144900,52550,63200,101100,126350,151650,54500,66000,105600,131950,158400,56450,68800,110100,137600,165100,58400,71600,114600,143200,171850,60350,74450,119050,148800,178600,62250,77250,123550,154450,185350,64200,80050,128050,160050,192100
Calaveras County,2017,14750,24600,39350,49150,58950,16850,28100,44950,56150,67400,20420,31600,50550,63200,75850,24600,35100,56150,70200,84250,28780,37950,60650,75800,91000,32960,40750,65150,81450,97750,37140,43550,69650,87050,104450,41320,46350,74150,92650,111200,43300,49150,78650,98250,117950,45250,51950,83150,103900,124700,47200,54750,87650,109500,131400,49200,57600,92100,115100,138150,51150,60400,96600,120750,144900,53150,63200,101100,126350,151650,55100,66000,105600,131950,158400,57050,68800,110100,137600,165100,59050,71600,114600,143200,171850,61000,74450,119050,148800,178600,62950,77250,123550,154450,185350,64950,80050,128050,160050,192100
Calaveras County,2018,15200,25350,40500,50600,60700,17400,28950,46300,57850,69400,20780,32550,52100,65050,78100,25100,36150,57850,72300,86750,29420,39050,62500,78100,93700,33740,41950,67150,83850,100650,38060,44850,71750,89650,107550,42380,47750,76400,95450,114500,44400,50650,81050,101250,121450,46400,53550,85650,107000,128400,48400,56450,90300,112800,135300,50400,59300,94900,118600,142250,52400,62200,99550,124350,149200,54450,65100,104150,130150,156150,56450,68000,108800,135950,163100,58450,70900,113400,141700,170000,60450,73800,118050,147500,176950,62450,76650,122700,153300,183900,64450,79550,127300,159050,190850,66500,82450,131950,164850,197800
Calaveras County,2019,15850,26400,42200,52700,63250,18100,30150,48200,60250,72300,21330,33900,54250,67750,81300,25750,37650,60250,75300,90350,30170,40700,65100,81300,97600,34590,43700,69900,87350,104800,39010,46700,74750,93350,112050,43430,49700,79550,99400,119250,45500,52700,84350,105400,126500,47550,55700,89200,111450,133700,49600,58750,94000,117450,140950,51650,61750,98850,123500,148150,53750,64750,103650,129500,155400,55800,67750,108450,135550,162600,57850,70800,113300,141550,169850,59900,73800,118100,147600,177050,61950,76800,122950,153600,184300,64050,79800,127750,159650,191550,66100,82850,132550,165650,198750,68150,85850,137400,171700,206000
Calaveras County,2020,16900,28150,45050,56300,67550,19300,32200,51450,64300,77200,21720,36200,57900,72350,86850,26200,40200,64300,80400,96500,30680,43450,69450,86850,104200,35160,46650,74600,93250,111950,39640,49850,79750,99700,119650,44120,53100,84900,106150,127400,46200,56300,90050,112600,135100,48300,59550,95200,119000,142850,50400,62750,100350,125450,150550,52500,65950,105500,131900,158300,54600,69200,110600,138300,166000,56700,72400,115750,144750,173700,58800,75600,120900,151150,181450,60900,78850,126050,157600,189150,63000,82050,131200,164050,196900,65100,85250,136350,170450,204600,67200,88500,141500,176900,212300,69250,91700,146650,183350,220050
Colusa County,2010,11850,19750,31550,39400,47300,13550,22550,36050,45050,54050,15250,25350,40550,50650,60800,16900,28150,45050,56300,67550,18300,30450,48700,60800,72950,19650,32700,52300,65300,78350,21000,34950,55900,69800,83750,22350,37200,59500,74300,89150,23700,39450,63100,78800,94550,25050,41700,66700,83300,99950,26400,43950,70300,87800,105350,27750,46200,73900,92300,110750,29100,48450,77500,96800,116150,30450,50700,81100,101300,121550,31800,52950,84750,105850,127000,33150,55200,88350,110350,132400,34500,57450,91950,114850,137800,35850,59700,95550,119350,143200,37200,61950,99150,123850,148600,38550,64200,102750,128350,154000
Colusa County,2011,12050,20050,32050,40050,48050,13750,22900,36600,45750,54900,15450,25750,41200,51500,61800,17150,28600,45750,57200,68650,18550,30900,49450,61800,74150,19900,33200,53100,66350,79650,21300,35500,56750,70950,85150,22650,37800,60400,75500,90600,24000,40100,64050,80100,96100,25400,42400,67700,84650,101600,26750,44650,71400,89250,107100,28150,46950,75050,93800,112550,29500,49250,78700,98400,118050,30900,51550,82350,102950,123550,32250,53800,86000,107550,129050,33650,56100,89700,112100,134550,35000,58400,93350,116700,140050,36350,60700,97000,121250,145500,37750,62950,100650,125850,151000,39100,65250,104300,130400,156500
Colusa County,2012,12150,20300,32450,40550,48650,13900,23200,37050,46300,55600,15650,26100,41700,52100,62550,17350,28950,46300,57900,69500,18750,31300,50050,62550,75050,20150,33600,53750,67150,80600,21550,35900,57450,71800,86200,22950,38250,61150,76450,91750,24350,40550,64850,81100,97300,25750,42900,68550,85700,102850,27100,45200,72250,90350,108450,28500,47500,75950,95000,114000,29900,49850,79650,99600,119550,31300,52150,83350,104250,125100,32650,54450,87100,108850,130650,34050,56800,90800,113500,136250,35450,59100,94500,118150,141800,36850,61400,98200,122750,147350,38200,63750,101900,127400,152900,39600,66050,105600,132050,158450
Colusa County,2013,12150,20300,32450,40550,48650,13900,23200,37050,46300,55600,15650,26100,41700,52100,62550,17350,28950,46300,57900,69500,18750,31300,50050,62550,75050,20150,33600,53750,67150,80600,21550,35900,57450,71800,86200,22950,38250,61150,76450,91750,24350,40550,64850,81100,97300,25750,42900,68550,85700,102850,27100,45200,72250,90350,108450,28500,47500,75950,95000,114000,29900,49850,79650,99600,119550,31300,52150,83350,104250,125100,32650,54450,87100,108850,130650,34050,56800,90800,113500,136250,35450,59100,94500,118150,141800,36850,61400,98200,122750,147350,38200,63750,101900,127400,152900,39600,66050,105600,132050,158450
Colusa County,2014,12150,20300,32450,40550,48650,13900,23200,37050,46300,55600,15650,26100,41700,52100,62550,17350,28950,46300,57900,69500,18750,31300,50050,62550,75050,20150,33600,53750,67150,80600,21550,35900,57450,71800,86200,22950,38250,61150,76450,91750,24350,40550,64850,81100,97300,25750,42900,68550,85700,102850,27100,45200,72250,90350,108450,28500,47500,75950,95000,114000,29900,49850,79650,99600,119550,31300,52150,83350,104250,125100,32650,54450,87100,108850,130650,34050,56800,90800,113500,136250,35450,59100,94500,118150,141800,36850,61400,98200,122750,147350,38200,63750,101900,127400,152900,39600,66050,105600,132050,158450
Colusa County,2015,12350,20550,32900,41100,49300,15930,23500,37600,46950,56350,20090,26450,42300,52850,63400,24250,29350,46950,58700,70450,28410,31700,50750,63400,76100,32570,34050,54500,68100,81700,36400,36400,58250,72800,87350,38750,38750,62000,77500,93000,40700,41100,65750,82200,98650,42650,43450,69500,86900,104250,44550,45800,73250,91600,109900,46500,48150,77000,96300,115550,48450,50500,80800,101000,121200,50400,52850,84550,105700,126800,52350,55200,88300,110350,132450,54250,57550,92050,115050,138100,56200,59900,95800,119750,143700,58150,62250,99550,124450,149350,60100,64600,103300,129150,155000,62050,66950,107050,133850,160650
Colusa County,2016,12400,20650,33000,41250,49500,16020,23600,37700,47100,56550,20160,26550,42400,53000,63650,24300,29450,47100,58900,70700,28440,31850,50900,63600,76350,32580,34200,54650,68300,82000,36550,36550,58450,73050,87650,38900,38900,62200,77750,93300,40850,41250,65950,82450,98950,42800,43600,69750,87150,104600,44750,45950,73500,91900,110250,46700,48300,77250,96600,115900,48600,50700,81050,101300,121600,50550,53050,84800,106000,127250,52500,55400,88600,110750,132900,54450,57750,92350,115450,138550,56400,60100,96100,120150,144200,58350,62450,99900,124850,149850,60300,64800,103650,129600,155500,62250,67150,107400,134300,161150
Colusa County,2017,12600,21000,33550,41950,50350,16240,24000,38350,47900,57500,20420,27000,43150,53900,64700,24600,29950,47900,59900,71900,28780,32350,51750,64700,77650,32960,34750,55600,69500,83400,37140,37150,59400,74300,89150,39550,39550,63250,79050,94900,41500,41950,67100,83850,100650,43500,44350,70900,88650,106400,45450,46750,74750,93450,112150,47400,49150,78600,98200,117900,49400,51550,82400,103000,123650,51350,53950,86250,107800,129400,53350,56300,90050,112600,135150,55300,58700,93900,117400,140900,57250,61100,97750,122200,146650,59250,63500,101550,126950,152400,61200,65900,105400,131750,158150,63150,68300,109250,136550,163900
Colusa County,2018,12600,21000,33550,41950,50350,16460,24000,38350,47900,57500,20780,27000,43150,53900,64700,25100,29950,47900,59900,71900,29420,32350,51750,64700,77650,33740,34750,55600,69500,83400,37140,37150,59400,74300,89150,39550,39550,63250,79050,94900,41550,41950,67100,83850,100650,43550,44350,70900,88650,106400,45550,46750,74750,93450,112150,47600,49150,78600,98200,117900,49600,51550,82400,103000,123650,51600,53950,86250,107800,129400,53600,56300,90050,112600,135150,55600,58700,93900,117400,140900,57600,61100,97750,122200,146650,59650,63500,101550,126950,152400,61650,65900,105400,131750,158150,63650,68300,109250,136550,163900
Colusa County,2019,13650,22700,36300,45350,54450,16910,25950,41500,51850,62200,21330,29200,46700,58300,70000,25750,32400,51850,64800,77750,30170,35000,56000,70000,83950,34590,37600,60150,75150,90200,39010,40200,64300,80350,96400,42800,42800,68450,85550,102650,44850,45400,72600,90750,108850,46900,48000,76750,95900,115100,49000,50600,80900,101100,121300,51050,53150,85050,106300,127550,53100,55750,89200,111450,133750,55150,58350,93350,116650,139950,57200,60950,97500,121850,146200,59300,63550,101650,127000,152400,61350,66150,105800,132200,158650,63400,68700,109950,137400,164850,65450,71300,114100,142550,171050,67500,73900,118250,147750,177300
Colusa County,2020,14700,24500,39150,49500,59400,17240,28000,44750,56550,67900,21720,31500,50350,63650,76350,26200,34950,55900,70700,84850,30680,37750,60400,76350,91650,35160,40550,64850,82000,98450,39640,43350,69350,87650,105200,44120,46150,73800,93300,112000,46200,48950,78250,98950,118800,48300,51750,82750,104600,125600,50400,54550,87200,110250,132350,52500,57350,91700,115900,139150,54600,60150,96150,121600,145950,56700,62950,100650,127250,152750,58800,65700,105100,132900,159500,60900,68500,109600,138550,166300,63000,71300,114050,144200,173100,65100,74100,118500,149850,179900,67200,76900,123000,155500,186650,69250,79700,127450,161150,193450
Contra Costa County,2010,19000,31650,45100,63200,75850,21700,36150,51550,72250,86700,24400,40650,58000,81250,97500,27100,45150,64400,90300,108350,29300,48800,69600,97500,117000,31450,52400,74750,104750,125700,33650,56000,79900,111950,134350,35800,59600,85050,119200,143000,37950,63200,90200,126400,151650,40150,66800,95350,133650,160350,42300,70450,100500,140850,169000,44450,74050,105650,148100,177650,46650,77650,110800,155300,186350,48800,81250,115950,162550,195000,51000,84900,121100,169750,203700,53150,88500,126250,177000,212350,55300,92100,131400,184200,221000,57500,95700,136550,191450,229700,59650,99350,141700,198650,238350,61800,102950,146850,205900,247000
Contra Costa County,2011,19400,32350,45500,64600,77550,22200,36950,52000,73850,88600,24950,41550,58500,83050,99700,27700,46150,64950,92300,110750,29950,49850,70150,99700,119600,32150,53550,75350,107050,128450,34350,57250,80550,114450,137350,36600,60950,85750,121850,146200,38800,64650,90950,129250,155050,41050,68350,96150,136600,163900,43250,72050,101350,144000,172800,45450,75700,106550,151400,181650,47700,79400,111750,158750,190500,49900,83100,116950,166150,199350,52100,86800,122100,173550,208200,54350,90500,127300,180900,217100,56550,94200,132500,188300,225950,58750,97850,137700,195700,234800,61000,101550,142900,203050,243650,63200,105250,148100,210450,252500
